datetime,open,high,low,close,volume
2025-10-19T08:00:00+00:00,36.446,36.771,36.032,36.134,370161.26
2025-10-19T09:00:00+00:00,36.134,36.793,35.751,36.559,363451.9
2025-10-19T10:00:00+00:00,36.556,37.214,36.379,37.192,331826.79
2025-10-19T11:00:00+00:00,37.197,37.6,37.084,37.319,560265.96
2025-10-19T12:00:00+00:00,37.319,37.667,36.943,37.309,431538.61
2025-10-19T13:00:00+00:00,37.32,38.148,37.213,37.999,485519.51
2025-10-19T14:00:00+00:00,37.999,38.412,37.723,38.177,586292.39
2025-10-19T15:00:00+00:00,38.176,38.374,38.0,38.276,294936.69
2025-10-19T16:00:00+00:00,38.276,38.319,37.749,37.931,482536.96
2025-10-19T17:00:00+00:00,37.93,38.42,37.799,38.031,458422.8
2025-10-19T18:00:00+00:00,38.031,38.535,38.013,38.283,448236.66
2025-10-19T19:00:00+00:00,38.278,38.417,37.555,37.821,357752.63
2025-10-19T20:00:00+00:00,37.836,37.965,37.65,37.754,180684.32
2025-10-19T21:00:00+00:00,37.763,37.958,37.455,37.946,297363.93
2025-10-19T22:00:00+00:00,37.952,38.153,37.817,37.862,249048.03
2025-10-19T23:00:00+00:00,37.86,37.862,37.349,37.39,369636.02
2025-10-20T00:00:00+00:00,37.389,37.39,36.855,37.196,575656.26
2025-10-20T01:00:00+00:00,37.196,37.834,36.85,36.87,595696.59
2025-10-20T02:00:00+00:00,36.869,37.41,36.69,37.227,305161.77
2025-10-20T03:00:00+00:00,37.239,38.348,36.928,38.276,583235.22
2025-10-20T04:00:00+00:00,38.284,38.534,38.223,38.511,316640.73
2025-10-20T05:00:00+00:00,38.51,38.811,37.872,38.599,1016215.14
2025-10-20T06:00:00+00:00,38.599,38.707,38.4,38.591,385266.25
2025-10-20T07:00:00+00:00,38.583,38.828,38.305,38.428,329419.52
2025-10-20T08:00:00+00:00,38.424,39.219,38.255,38.547,646257.92
2025-10-20T09:00:00+00:00,38.546,38.625,38.29,38.459,189879.9
2025-10-20T10:00:00+00:00,38.46,38.805,38.043,38.212,290747.54
2025-10-20T11:00:00+00:00,38.211,38.437,37.899,38.413,334275.72
2025-10-20T12:00:00+00:00,38.406,38.884,38.348,38.839,427521.49
2025-10-20T13:00:00+00:00,38.839,39.342,38.633,39.191,446170.94
2025-10-20T14:00:00+00:00,39.192,39.38,38.67,39.333,527587.72
2025-10-20T15:00:00+00:00,39.331,39.58,38.823,38.841,455976.2
2025-10-20T16:00:00+00:00,38.836,38.882,37.748,38.29,1284865.27
2025-10-20T17:00:00+00:00,38.291,38.846,37.55,37.692,1003861.86
2025-10-20T18:00:00+00:00,37.696,38.251,37.48,38.148,598380.58
2025-10-20T19:00:00+00:00,38.148,38.17,37.653,37.972,153323.87
2025-10-20T20:00:00+00:00,37.971,38.4,37.786,38.259,256194.94
2025-10-20T21:00:00+00:00,38.264,38.464,37.535,37.665,306020.12
2025-10-20T22:00:00+00:00,37.666,38.099,37.64,38.059,105823.58
2025-10-20T23:00:00+00:00,38.04,38.094,37.815,37.942,86658.3
2025-10-21T00:00:00+00:00,37.932,38.074,37.61,37.961,162927.09
2025-10-21T01:00:00+00:00,37.971,38.061,37.321,37.495,202500.31
2025-10-21T02:00:00+00:00,37.497,37.529,37.19,37.19,241047.57
2025-10-21T03:00:00+00:00,37.206,37.297,37.064,37.085,169205.99
2025-10-21T04:00:00+00:00,37.089,37.132,36.1,36.224,983059.96
2025-10-21T05:00:00+00:00,36.232,36.286,35.378,35.599,1197824.8700000001
2025-10-21T06:00:00+00:00,35.599,36.135,35.457,35.901,558663.36
2025-10-21T07:00:00+00:00,35.884,36.106,35.463,36.024,604905.4
2025-10-21T08:00:00+00:00,36.009,36.012,35.401,35.718,409988.64
2025-10-21T09:00:00+00:00,35.718,35.9,35.515,35.792,165370.79
2025-10-21T10:00:00+00:00,35.792,36.253,35.598,35.889,245133.21
2025-10-21T11:00:00+00:00,35.889,36.2,35.638,36.112,286382.94
2025-10-21T12:00:00+00:00,36.113,36.87,35.929,36.473,616153.67
2025-10-21T13:00:00+00:00,36.473,36.581,35.802,35.997,584327.02
2025-10-21T14:00:00+00:00,35.998,37.838,35.963,37.795,1347374.9399999999
2025-10-21T15:00:00+00:00,37.795,38.301,37.318,37.881,1375330.6499999999
2025-10-21T16:00:00+00:00,37.877,38.38,37.165,37.298,837219.5699999999
2025-10-21T17:00:00+00:00,37.293,37.756,36.843,37.418,1131609.9299999999
2025-10-21T18:00:00+00:00,37.417,37.531,36.796,37.105,542805.64
