time,datetime,coin,side,px,sz,dir,closedPnl,fee,hash
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.48,1.174,Open Short,0.0,0.043157,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.44,0.494,Open Short,0.0,0.018158,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.43,2.339,Open Short,0.0,0.085974,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.42,0.235,Open Short,0.0,0.008637,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.39,54.025,Open Short,0.0,1.985618,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.39,3.416,Open Short,0.0,0.12555,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.38,1.175,Open Short,0.0,0.043184,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.33,0.047,Open Short,0.0,0.001727,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.31,3.509,Open Short,0.0,0.128944,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.22,1.314,Open Short,0.0,0.048275,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.22,4.554,Open Short,0.0,0.167309,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.19,8.561,Open Short,0.0,0.3145,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.18,2.0,Open Short,0.0,0.073471,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.16,0.459,Open Short,0.0,0.01686,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.09,2.817,Open Short,0.0,0.103462,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.07,4.69,Open Short,0.0,0.172245,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770788271274,2026-02-11T05:37:51.274000+00:00,xyz:TSLA,A,425.05,18.142,Open Short,0.0,0.666252,0xfb2c7a6f72c32268fca6043515681802036c00550dc6413b9ef525c231c6fc53
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.22,0.582,Close Short,0.127458,0.021382,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.22,4.062,Close Short,0.889578,0.149233,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.22,0.557,Close Short,0.121983,0.020463,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.23,0.541,Close Short,0.113069,0.019876,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.26,0.58,Close Short,0.10382,0.02131,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.26,1.716,Close Short,0.307164,0.06305,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.28,1.094,Close Short,0.173946,0.040198,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.28,1.548,Close Short,0.246132,0.05688,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.33,215.742,Close Short,23.515878,7.928197,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.35,5.655,Close Short,0.503295,0.207822,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770836001171,2026-02-11T18:53:21.171000+00:00,xyz:TSLA,B,425.36,3.405,Close Short,0.268995,0.125137,0xc7fec45787dd6ac5c97804351e4cec0208c1003d22d089976bc76faa46d144b0
1770839180843,2026-02-11T19:46:20.843000+00:00,ETH,B,1952.8,0.028,Open Long,0.0,0.023621,0x27f9ecd808eb9837297304351ee392020a3c00bda3eeb709cbc2982ac7ef7221
1770839180843,2026-02-11T19:46:20.843000+00:00,ETH,B,1952.9,0.0077,Open Long,0.0,0.006496,0x27f9ecd808eb9837297304351ee392020a3c00bda3eeb709cbc2982ac7ef7221
1770839180843,2026-02-11T19:46:20.843000+00:00,ETH,B,1953.0,0.0511,Open Long,0.0,0.043112,0x27f9ecd808eb9837297304351ee392020a3c00bda3eeb709cbc2982ac7ef7221
1770839180843,2026-02-11T19:46:20.843000+00:00,ETH,B,1953.0,6.8095,Open Long,0.0,5.745147,0x27f9ecd808eb9837297304351ee392020a3c00bda3eeb709cbc2982ac7ef7221
1770839180843,2026-02-11T19:46:20.843000+00:00,ETH,B,1953.0,19.1006,Open Long,0.0,16.115099,0x27f9ecd808eb9837297304351ee392020a3c00bda3eeb709cbc2982ac7ef7221
1770912508779,2026-02-12T16:08:28.779000+00:00,ETH,A,1927.5,0.06,Close Long,-1.5294,0.04996,0x0f5d8b8d668803bc10d704352c80590207030073018b228eb32636e0258bdda6
1770912508779,2026-02-12T16:08:28.779000+00:00,ETH,A,1927.5,12.4484,Close Long,-317.309716,10.365533,0x0f5d8b8d668803bc10d704352c80590207030073018b228eb32636e0258bdda6
1770912508779,2026-02-12T16:08:28.779000+00:00,ETH,A,1927.3,0.0515,Close Long,-1.323035,0.042878,0x0f5d8b8d668803bc10d704352c80590207030073018b228eb32636e0258bdda6
1770912508779,2026-02-12T16:08:28.779000+00:00,ETH,A,1927.2,0.06,Close Long,-1.5474,0.049953,0x0f5d8b8d668803bc10d704352c80590207030073018b228eb32636e0258bdda6
1770912508779,2026-02-12T16:08:28.779000+00:00,ETH,A,1927.2,0.0189,Close Long,-0.487431,0.015735,0x0f5d8b8d668803bc10d704352c80590207030073018b228eb32636e0258bdda6
1770912508779,2026-02-12T16:08:28.779000+00:00,ETH,A,1927.2,8.1299,Close Long,-209.670121,6.768551,0x0f5d8b8d668803bc10d704352c80590207030073018b228eb32636e0258bdda6
