datetime,open,high,low,close,volume
2025-12-19T16:00:00+00:00,263.17,263.3,261.14,262.28,213.551
2025-12-19T17:00:00+00:00,262.82,265.94,262.82,265.67,224.809
2025-12-19T18:00:00+00:00,265.57,266.73,265.2,266.73,153.26
2025-12-19T19:00:00+00:00,266.85,267.2,266.29,266.32,159.0
2025-12-19T20:00:00+00:00,266.44,267.93,265.21,265.9,784.185
2025-12-19T21:00:00+00:00,265.67,267.23,265.67,267.0,96.531
2025-12-19T22:00:00+00:00,267.9,268.23,267.9,268.23,22.967
2025-12-19T23:00:00+00:00,268.86,269.36,268.86,269.36,14.648
2025-12-20T00:00:00+00:00,269.5,269.5,269.04,269.04,1.063
2025-12-20T01:00:00+00:00,269.04,269.04,269.04,269.04,0.0
2025-12-20T02:00:00+00:00,269.04,269.04,269.04,269.04,0.0
2025-12-20T03:00:00+00:00,269.04,269.04,269.04,269.04,0.0
2025-12-20T04:00:00+00:00,260.0,290.0,260.0,290.0,0.445
2025-12-20T05:00:00+00:00,290.0,290.0,290.0,290.0,0.0
2025-12-20T06:00:00+00:00,275.0,275.0,275.0,275.0,5.63
2025-12-20T07:00:00+00:00,270.0,275.0,270.0,275.0,0.854
2025-12-20T08:00:00+00:00,270.0,270.0,270.0,270.0,2.219
2025-12-20T09:00:00+00:00,275.0,275.0,270.0,275.0,3.983
2025-12-20T10:00:00+00:00,275.0,275.0,270.0,275.0,3.008
2025-12-20T11:00:00+00:00,274.99,274.99,274.99,274.99,9.162
2025-12-20T12:00:00+00:00,271.0,271.0,271.0,271.0,0.421
2025-12-20T13:00:00+00:00,271.0,271.0,271.0,271.0,7.38
2025-12-20T14:00:00+00:00,271.0,271.0,271.0,271.0,0.0
2025-12-20T15:00:00+00:00,274.7,274.7,271.5,273.35,2.054
2025-12-20T16:00:00+00:00,273.35,274.5,271.5,274.5,2.674
2025-12-20T17:00:00+00:00,273.03,274.4,266.1,274.4,19.782
2025-12-20T18:00:00+00:00,266.1,266.1,266.1,266.1,0.11
2025-12-20T19:00:00+00:00,266.1,274.4,266.1,274.4,2.773
2025-12-20T20:00:00+00:00,274.4,274.4,274.4,274.4,0.0
2025-12-20T21:00:00+00:00,274.4,275.0,270.0,275.0,56.231
