datetime,open,high,low,close,volume
2025-11-21T14:00:00+00:00,266.81,270.06,266.8,268.39,1668.452
2025-11-21T15:00:00+00:00,268.38,271.38,265.81,270.95,2280.778
2025-11-21T16:00:00+00:00,270.94,271.03,269.78,270.61,888.134
2025-11-21T17:00:00+00:00,270.61,271.44,270.58,271.05,1129.326
2025-11-21T18:00:00+00:00,271.05,272.95,270.14,272.28,1046.547
2025-11-21T19:00:00+00:00,272.28,273.2,272.02,272.03,416.644
2025-11-21T20:00:00+00:00,272.03,272.2,270.75,271.44,1150.262
2025-11-21T21:00:00+00:00,271.43,271.43,270.7,270.97,316.975
2025-11-21T22:00:00+00:00,270.97,270.97,270.96,270.96,67.182
2025-11-21T23:00:00+00:00,270.97,271.77,270.96,271.15,312.222
2025-11-22T00:00:00+00:00,271.15,271.18,271.14,271.18,203.784
2025-11-22T01:00:00+00:00,271.4,272.09,271.39,271.43,65.066
2025-11-22T02:00:00+00:00,271.57,272.1,271.57,271.6,26.447
2025-11-22T03:00:00+00:00,271.61,271.61,271.6,271.6,17.357
2025-11-22T04:00:00+00:00,271.61,271.61,271.6,271.6,14.265
2025-11-22T05:00:00+00:00,271.6,271.61,271.6,271.61,32.67
2025-11-22T06:00:00+00:00,271.61,271.61,271.6,271.61,44.101
2025-11-22T07:00:00+00:00,271.61,278.67,271.6,273.63,269.062
2025-11-22T08:00:00+00:00,273.32,277.0,271.6,271.95,200.443
2025-11-22T09:00:00+00:00,271.95,275.75,271.6,272.17,238.895
2025-11-22T10:00:00+00:00,272.17,272.19,272.17,272.17,250.587
2025-11-22T11:00:00+00:00,272.17,272.19,272.17,272.19,359.365
2025-11-22T12:00:00+00:00,272.19,272.19,272.18,272.18,123.802
2025-11-22T13:00:00+00:00,272.19,272.19,272.18,272.18,275.953
2025-11-22T14:00:00+00:00,272.19,272.19,272.18,272.18,238.058
2025-11-22T15:00:00+00:00,272.19,272.19,272.18,272.18,165.925
2025-11-22T16:00:00+00:00,272.18,272.19,272.18,272.19,125.457
2025-11-22T17:00:00+00:00,272.19,272.21,272.18,272.19,369.738
2025-11-22T18:00:00+00:00,272.21,272.21,272.19,272.2,91.834
2025-11-22T19:00:00+00:00,272.2,272.2,272.19,272.2,120.927
2025-11-22T20:00:00+00:00,272.31,274.8,271.6,272.66,243.721
2025-11-22T21:00:00+00:00,272.66,272.68,272.66,272.67,27.039
2025-11-22T22:00:00+00:00,272.67,272.67,272.66,272.66,389.442
2025-11-22T23:00:00+00:00,272.66,272.67,272.66,272.66,119.106
2025-11-23T00:00:00+00:00,272.67,272.67,272.66,272.67,25.489
2025-11-23T01:00:00+00:00,272.66,272.66,272.66,272.66,0.561
2025-11-23T02:00:00+00:00,272.67,272.67,272.66,272.66,9.668
2025-11-23T03:00:00+00:00,272.67,272.67,272.66,272.67,38.246
2025-11-23T04:00:00+00:00,272.67,272.67,272.66,272.66,9.753
2025-11-23T05:00:00+00:00,272.67,272.67,272.67,272.67,36.675
2025-11-23T06:00:00+00:00,272.66,272.67,272.66,272.67,134.016
2025-11-23T07:00:00+00:00,272.67,272.67,272.66,272.66,24.874
2025-11-23T08:00:00+00:00,272.67,272.67,272.66,272.67,121.974
2025-11-23T09:00:00+00:00,272.66,272.67,272.66,272.67,29.464
2025-11-23T10:00:00+00:00,272.66,272.67,272.66,272.67,121.959
2025-11-23T11:00:00+00:00,272.67,273.61,272.66,272.68,70.362
2025-11-23T12:00:00+00:00,272.68,273.97,272.66,273.26,226.593
2025-11-23T13:00:00+00:00,273.89,274.05,271.36,272.01,152.978
2025-11-23T14:00:00+00:00,271.5,272.17,271.44,272.08,114.292
2025-11-23T15:00:00+00:00,272.08,272.25,272.08,272.12,122.491
2025-11-23T16:00:00+00:00,272.12,272.13,272.12,272.12,143.099
2025-11-23T17:00:00+00:00,272.12,272.13,272.12,272.13,72.699
2025-11-23T18:00:00+00:00,272.13,272.16,272.12,272.16,226.095
2025-11-23T19:00:00+00:00,272.15,272.16,272.15,272.16,202.618
2025-11-23T20:00:00+00:00,272.16,272.16,272.15,272.16,679.179
2025-11-23T21:00:00+00:00,272.15,275.0,272.15,274.81,169.129
2025-11-23T22:00:00+00:00,272.54,274.81,271.37,273.96,1106.609
2025-11-23T23:00:00+00:00,274.21,274.21,273.94,273.95,222.564
2025-11-24T00:00:00+00:00,273.96,273.96,273.95,273.96,21.026
2025-11-24T01:00:00+00:00,273.95,273.95,271.36,271.37,841.728
2025-11-24T02:00:00+00:00,271.37,271.39,271.37,271.38,98.667
2025-11-24T03:00:00+00:00,271.37,272.31,270.87,271.69,324.915
2025-11-24T04:00:00+00:00,271.69,272.2,270.84,270.84,192.653
2025-11-24T05:00:00+00:00,271.5,274.25,271.48,272.03,117.705
2025-11-24T06:00:00+00:00,272.03,272.04,271.18,271.18,140.618
2025-11-24T07:00:00+00:00,271.94,272.77,270.7,271.54,445.418
2025-11-24T08:00:00+00:00,272.53,273.55,270.7,272.61,259.796
2025-11-24T09:00:00+00:00,272.59,272.59,270.7,271.11,268.671
2025-11-24T10:00:00+00:00,271.11,271.19,270.7,270.92,451.472
2025-11-24T11:00:00+00:00,270.96,271.6,270.41,271.45,290.449
2025-11-24T12:00:00+00:00,271.45,272.31,271.04,272.2,723.932
2025-11-24T13:00:00+00:00,272.2,272.62,271.53,271.99,481.52
2025-11-24T14:00:00+00:00,271.99,275.78,270.62,273.05,2133.87
2025-11-24T15:00:00+00:00,273.15,274.28,272.39,273.85,2132.253
2025-11-24T16:00:00+00:00,273.86,288.73,273.84,274.87,7412.072
2025-11-24T17:00:00+00:00,274.9,275.33,274.66,275.22,3733.808
2025-11-24T18:00:00+00:00,275.23,276.39,275.03,276.01,1916.962
2025-11-24T19:00:00+00:00,275.96,276.34,275.5,276.12,3964.839
2025-11-24T20:00:00+00:00,276.12,276.95,275.24,275.89,2308.669
2025-11-24T21:00:00+00:00,275.83,276.21,275.51,275.95,864.546
2025-11-24T22:00:00+00:00,276.01,276.03,275.73,275.86,536.854
2025-11-24T23:00:00+00:00,275.83,276.02,275.37,275.69,1635.776
2025-11-25T00:00:00+00:00,275.68,276.13,274.91,275.5,1451.054
2025-11-25T01:00:00+00:00,275.67,276.37,275.14,275.35,160.828
2025-11-25T02:00:00+00:00,275.35,275.36,274.82,275.35,350.384
2025-11-25T03:00:00+00:00,275.35,275.36,274.0,274.0,167.998
2025-11-25T04:00:00+00:00,274.68,274.68,274.67,274.68,90.894
2025-11-25T05:00:00+00:00,274.68,274.68,274.67,274.68,118.773
2025-11-25T06:00:00+00:00,274.68,275.81,269.0,275.03,733.9
2025-11-25T07:00:00+00:00,275.02,275.89,274.44,275.3,198.368
2025-11-25T08:00:00+00:00,275.31,275.31,272.0,274.67,935.752
2025-11-25T09:00:00+00:00,274.79,276.49,272.5,275.0,1952.134
2025-11-25T10:00:00+00:00,275.0,275.86,274.15,275.15,518.111
2025-11-25T11:00:00+00:00,275.32,275.32,274.61,274.65,701.253
2025-11-25T12:00:00+00:00,274.65,275.47,273.91,274.38,1443.85
2025-11-25T13:00:00+00:00,274.38,274.84,273.73,274.76,1834.218
2025-11-25T14:00:00+00:00,274.76,280.25,273.94,279.29,8995.164
2025-11-25T15:00:00+00:00,279.28,279.57,277.75,278.74,12645.536
2025-11-25T16:00:00+00:00,278.71,279.02,277.57,278.68,2256.396
2025-11-25T17:00:00+00:00,278.69,279.36,278.41,278.67,1423.54
2025-11-25T18:00:00+00:00,278.55,278.78,278.36,278.36,1137.458
2025-11-25T19:00:00+00:00,278.36,278.37,277.62,277.62,982.779
2025-11-25T20:00:00+00:00,277.5,278.08,276.89,276.94,1166.252
2025-11-25T21:00:00+00:00,276.96,277.35,276.49,276.84,373.918
2025-11-25T22:00:00+00:00,276.84,277.1,276.66,276.94,281.539
2025-11-25T23:00:00+00:00,276.94,277.39,276.38,276.67,379.378
2025-11-26T00:00:00+00:00,276.74,277.26,276.73,277.26,107.146
2025-11-26T01:00:00+00:00,277.37,278.15,272.9,276.96,694.569
2025-11-26T02:00:00+00:00,276.85,277.9,276.85,277.54,158.783
2025-11-26T03:00:00+00:00,277.58,277.58,277.17,277.32,37.101
2025-11-26T04:00:00+00:00,277.33,277.33,275.69,277.13,235.694
2025-11-26T05:00:00+00:00,277.23,278.21,277.17,278.01,178.097
2025-11-26T06:00:00+00:00,277.95,278.33,274.01,275.74,404.533
2025-11-26T07:00:00+00:00,277.67,278.14,277.14,277.87,357.013
2025-11-26T08:00:00+00:00,277.87,278.95,277.72,278.06,440.86
2025-11-26T09:00:00+00:00,278.06,278.41,277.69,278.19,241.75
2025-11-26T10:00:00+00:00,278.19,278.79,277.98,278.21,176.34
2025-11-26T11:00:00+00:00,278.21,278.21,278.0,278.03,187.532
2025-11-26T12:00:00+00:00,278.03,278.37,277.84,277.98,233.792
2025-11-26T13:00:00+00:00,278.19,278.47,277.72,277.72,653.624
2025-11-26T14:00:00+00:00,277.59,278.87,276.86,277.02,1770.612
2025-11-26T15:00:00+00:00,276.98,278.29,276.6,278.19,526.617
2025-11-26T16:00:00+00:00,278.18,279.53,277.98,279.3,475.534
2025-11-26T17:00:00+00:00,279.35,279.56,278.91,279.14,2025.301
2025-11-26T18:00:00+00:00,279.14,279.73,278.02,278.11,2012.7
2025-11-26T19:00:00+00:00,278.19,278.49,278.05,278.38,198.867
2025-11-26T20:00:00+00:00,278.47,278.96,277.36,277.71,1093.462
2025-11-26T21:00:00+00:00,277.67,277.75,277.32,277.74,1284.001
